timeref	est_sendtime	pos_x	pos_y	vel_x	vel_y	sigma	valid	senderGuid	receiver_unix_time
6249.980875000	6249.962417117	-1.216	3.077	-0.562	0.206	0.100723	1	4294967295	1508338447
6250.280930000	6250.262371521	-1.334	3.034	-0.552	0.179	0.118891	1	4294967295	1508338448
6250.581118000	6250.562319050	-1.412	2.973	-0.534	0.149	0.139133	1	4294967295	1508338448
6250.881272000	6250.862273073	-1.437	2.784	-0.504	0.090	0.129058	1	4294967295	1508338448
6251.181309000	6251.162232815	-1.472	2.560	-0.478	0.027	0.135556	1	4294967295	1508338449
6251.481168000	6251.462203135	-1.474	2.347	-0.446	-0.029	0.111695	1	4294967295	1508338449
6251.781083000	6251.762177258	-1.466	2.126	-0.412	-0.082	0.101292	1	4294967295	1508338449
6252.081278000	6252.062130950	-1.457	1.915	-0.381	-0.129	0.132113	1	4294967295	1508338450
6252.381254000	6252.362097354	-1.487	1.788	-0.361	-0.152	0.082323	1	4294967295	1508338450
6252.686017000	6252.662133100	-1.500	1.567	-0.337	-0.195	0.097163	1	4294967295	1508338450
6252.979997000	6252.962067666	-1.454	1.456	-0.303	-0.210	0.102797	1	4294967295	1508338450
6253.286493000	6253.262059045	-1.514	1.345	-0.295	-0.222	0.101933	1	4294967295	1508338451
6253.579135000	6253.562062522	-1.314	1.265	-0.228	-0.226	0.134666	1	4294967295	1508338451
6253.878687000	6253.862070739	-1.108	1.223	-0.164	-0.220	0.122902	1	4294967295	1508338451
6254.177293000	6254.162108005	-0.790	1.251	-0.081	-0.195	0.157252	1	4294967295	1508338452
6254.476999000	6254.462120729	-0.507	1.291	-0.011	-0.170	0.168959	1	4294967295	1508338452
6254.776428000	6254.762103967	-0.289	1.326	0.038	-0.148	0.178326	1	4294967295	1508338452
6255.075888000	6255.062071111	-0.086	1.341	0.082	-0.134	0.221293	1	4294967295	1508338453
6255.389361000	6255.362148234	0.085	1.341	0.116	-0.122	0.125921	1	4294967295	1508338453
6255.689779000	6255.662194517	0.185	1.331	0.131	-0.114	0.108035	1	4294967295	1508338453
6258.371391000	6258.362143330	1.243	1.555	0.253	-0.017	0.213183	1	4294967295	1508338456
6258.671172000	6258.662143537	1.848	1.868	0.346	0.042	0.145120	1	4294967295	1508338456
6258.970895000	6258.962143566	2.332	2.090	0.414	0.083	0.105221	1	4294967295	1508338456
6259.270986000	6259.262189075	2.828	2.317	0.483	0.124	0.050268	1	4294967295	1508338457
6259.570952000	6259.562195729	3.178	2.450	0.522	0.144	0.023213	1	4294967295	1508338457
6259.871117000	6259.862183139	3.440	2.527	0.543	0.152	0.045577	1	4294967295	1508338457
6260.171167000	6260.162154336	3.640	2.565	0.550	0.150	0.050193	1	4294967295	1508338458
6260.493281000	6260.462139564	3.797	2.555	0.547	0.138	0.063239	1	4294967295	1508338458
6260.771459000	6260.762099685	3.921	2.534	0.536	0.123	0.060228	1	4294967295	1508338458
6261.071910000	6261.062083763	3.986	2.554	0.514	0.117	0.036452	1	4294967295	1508338459
6261.372184000	6261.362071571	4.004	2.565	0.482	0.108	0.068441	1	4294967295	1508338459
6261.672610000	6261.661954653	4.129	2.194	0.461	0.018	0.110293	1	4294967295	1508338459
6261.972831000	6261.961865281	4.191	1.904	0.430	-0.050	0.097514	1	4294967295	1508338459
6262.273311000	6262.261804879	4.268	1.676	0.408	-0.099	0.093611	1	4294967295	1508338460
6262.573599000	6262.561744600	4.233	1.455	0.359	-0.148	0.107154	1	4294967295	1508338460
6262.873948000	6262.861700002	4.213	1.268	0.319	-0.185	0.110442	1	4294967295	1508338460
6263.174116000	6263.161653691	4.236	1.090	0.294	-0.216	0.144313	1	4294967295	1508338461
6263.474296000	6263.461643425	4.192	0.992	0.259	-0.228	0.205157	1	4294967295	1508338461
6263.774323000	6263.761593906	4.099	0.847	0.210	-0.251	0.114286	1	4294967295	1508338461
6264.074364000	6264.061541152	3.984	0.726	0.161	-0.267	0.118131	1	4294967295	1508338462
6264.374268000	6264.361496412	3.806	0.712	0.104	-0.257	0.108499	1	4294967295	1508338462
6264.674233000	6264.661457064	3.605	0.633	0.043	-0.262	0.097428	1	4294967295	1508338462
6264.987585000	6264.961427085	3.335	0.616	-0.028	-0.252	0.089687	1	4294967295	1508338462
6265.273947000	6265.261371323	3.110	0.635	-0.084	-0.233	0.062657	1	4294967295	1508338463
6265.573943000	6265.561338879	2.883	0.709	-0.136	-0.200	0.096520	1	4294967295	1508338463
6265.874012000	6265.861304859	2.708	0.784	-0.171	-0.169	0.121689	1	4294967295	1508338463
6266.174013000	6266.161300506	2.499	0.882	-0.210	-0.134	0.084802	1	4294967295	1508338464
6266.488146000	6266.461316371	2.359	0.916	-0.229	-0.115	0.156132	1	4294967295	1508338464
6266.788360000	6266.761314220	2.149	1.018	-0.265	-0.082	0.092743	1	4294967295	1508338464
6267.074567000	6267.061299546	2.031	1.098	-0.276	-0.055	0.110090	1	4294967295	1508338465
6267.374512000	6267.361245797	1.891	1.187	-0.294	-0.029	0.048308	1	4294967295	1508338465
6267.674383000	6267.661201335	1.804	1.256	-0.296	-0.010	0.041089	1	4294967295	1508338465
6267.974368000	6267.961145386	1.692	1.331	-0.305	0.010	0.045018	1	4294967295	1508338465
6268.274271000	6268.261088253	1.594	1.399	-0.309	0.026	0.048197	1	4294967295	1508338466
6268.574235000	6268.561035151	1.513	1.462	-0.309	0.039	0.046570	1	4294967295	1508338466
6268.874136000	6268.860995504	1.466	1.542	-0.300	0.056	0.048650	1	4294967295	1508338466
6269.174100000	6269.160944685	1.411	1.593	-0.293	0.064	0.076137	1	4294967295	1508338467
6269.474104000	6269.460891574	1.380	1.636	-0.281	0.069	0.063793	1	4294967295	1508338467
6269.774038000	6269.760849482	1.356	1.689	-0.268	0.077	0.046834	1	4294967295	1508338467
6270.088552000	6270.060836923	1.312	1.713	-0.259	0.077	0.019895	1	4294967295	1508338468
6270.374012000	6270.360800791	1.298	1.767	-0.244	0.084	0.050244	1	4294967295	1508338468
6270.674167000	6270.660762428	1.272	1.806	-0.233	0.086	0.035093	1	4294967295	1508338468
6270.974239000	6270.960728524	1.251	1.843	-0.221	0.089	0.033300	1	4294967295	1508338468
6271.274035000	6271.260704260	1.232	1.899	-0.209	0.096	0.057341	1	4294967295	1508338469
6271.573924000	6271.560664994	1.238	1.909	-0.192	0.090	0.046901	1	4294967295	1508338469
6271.873908000	6271.860627315	1.243	1.921	-0.177	0.086	0.045630	1	4294967295	1508338469
6272.173891000	6272.160590418	1.270	1.936	-0.156	0.083	0.027832	1	4294967295	1508338470
6272.473847000	6272.460553190	1.290	1.945	-0.140	0.078	0.026982	1	4294967295	1508338470
6272.773802000	6272.760518685	1.308	1.952	-0.125	0.073	0.026686	1	4294967295	1508338470
6273.073816000	6273.060493513	1.318	1.976	-0.112	0.073	0.034809	1	4294967295	1508338471
6273.373753000	6273.360471898	1.343	2.003	-0.097	0.074	0.024871	1	4294967295	1508338471
6273.673733000	6273.660447042	1.361	2.019	-0.085	0.072	0.032743	1	4294967295	1508338471
6273.973704000	6273.960419701	1.377	2.026	-0.074	0.067	0.033956	1	4294967295	1508338471
6274.273662000	6274.260402279	1.382	2.044	-0.067	0.066	0.041018	1	4294967295	1508338472
6274.573583000	6274.560372469	1.401	2.052	-0.057	0.062	0.034351	1	4294967295	1508338472
6274.873572000	6274.860342579	1.418	2.058	-0.048	0.058	0.029024	1	4294967295	1508338472
6275.173525000	6275.160314040	1.437	2.055	-0.040	0.051	0.025150	1	4294967295	1508338473
6275.486719000	6275.460306521	1.445	2.042	-0.034	0.044	0.038326	1	4294967295	1508338473
6276.086664000	6276.060298200	1.449	2.034	-0.028	0.034	0.040680	1	4294967295	1508338474
6276.386678000	6276.360287361	1.462	2.014	-0.022	0.026	0.040465	1	4294967295	1508338474
6276.986602000	6276.960273760	1.466	1.994	-0.018	0.017	0.031953	1	4294967295	1508338474
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6277.273528000	6277.260235235	1.509	1.989	-0.007	0.013	0.024284	1	4294967295	1508338689
6491.458755000	6491.460240693	9.478	-5.494	0.037	-0.035	0.748225	1	4294967295	1508338689
6491.758730000	6491.760083774	0.316	2.670	-0.007	0.007	0.540869	1	4294967295	1508338689
6492.073591000	6492.059507674	-0.583	0.637	-0.027	-0.019	0.630689	1	4294967295	1508338690
6492.373666000	6492.359376485	-0.846	0.013	-0.038	-0.035	0.385307	1	4294967295	1508338690
6492.673942000	6492.659303550	-1.031	-0.340	-0.049	-0.050	0.275943	1	4294967295	1508338690
6492.973907000	6492.958660523	-1.539	0.425	-0.091	-0.013	0.409889	1	4294967295	1508338690
6493.273755000	6493.258039525	-1.732	0.740	-0.122	0.005	0.394547	1	4294967295	1508338691
6493.573663000	6493.557504802	-1.827	0.958	-0.148	0.021	0.299462	1	4294967295	1508338691
6493.873667000	6493.857017101	-1.882	1.113	-0.171	0.034	0.267374	1	4294967295	1508338691
6494.173699000	6494.156573276	-1.918	1.234	-0.192	0.045	0.254006	1	4294967295	1508338692
6494.473584000	6494.456167935	-1.942	1.332	-0.211	0.054	0.251198	1	4294967295	1508338692
6494.773457000	6494.755384650	-1.479	1.225	-0.164	0.013	0.311796	1	4294967295	1508338692
6495.073666000	6495.054817941	-1.099	1.125	-0.116	-0.024	0.319770	1	4294967295	1508338692
6495.673294000	6495.654350063	-0.825	1.016	-0.073	-0.064	0.278293	1	4294967295	1508338693
6496.273227000	6496.253840982	-0.737	0.976	-0.074	-0.079	0.254635	1	4294967295	1508338694
6496.573455000	6496.553566855	-0.558	0.836	-0.042	-0.121	0.240698	1	4294967295	1508338694
6496.873223000	6496.853170851	-0.353	0.819	-0.011	-0.128	0.178557	1	4294967295	1508338694
6497.173118000	6497.152741112	-0.315	0.873	-0.025	-0.115	0.131967	1	4294967295	1508338695
6497.473052000	6497.452356970	-0.265	0.927	-0.032	-0.102	0.112005	1	4294967295	1508338695
6497.769782000	6497.752072869	-0.077	1.014	0.001	-0.079	0.291598	1	4294967295	1508338695
6498.058372000	6498.051326895	0.368	1.307	0.068	-0.018	0.253868	1	4294967295	1508338696
6498.358339000	6498.350799043	0.737	1.439	0.127	-0.000	0.204259	1	4294967295	1508338696
6498.658290000	6498.650309294	0.891	1.573	0.130	0.020	0.153314	1	4294967295	1508338696
6498.958250000	6498.949955673	0.930	1.780	0.111	0.063	0.133185	1	4294967295	1508338696
6499.258228000	6499.249575443	1.036	1.839	0.111	0.061	0.082303	1	4294967295	1508338697
6499.558194000	6499.549235381	1.124	1.888	0.109	0.058	0.067087	1	4294967295	1508338697
6499.858238000	6499.849040244	1.185	1.976	0.108	0.071	0.082448	1	4294967295	1508338697
6500.158246000	6500.148750258	1.249	2.006	0.103	0.063	0.064639	1	4294967295	1508338698
6500.458212000	6500.448501786	1.362	2.059	0.114	0.065	0.059050	1	4294967295	1508338698
6500.758168000	6500.748290798	1.470	2.044	0.125	0.049	0.091139	1	4294967295	1508338698
6501.058167000	6501.048062587	1.509	2.039	0.115	0.036	0.134657	1	4294967295	1508338699
6501.358109000	6501.347836525	1.493	2.029	0.091	0.023	0.153613	1	4294967295	1508338699
6501.658054000	6501.647626619	1.487	2.026	0.073	0.013	0.177318	1	4294967295	1508338699
6501.957996000	6501.947444345	1.531	2.043	0.073	0.011	0.206600	1	4294967295	1508338699
6502.273247000	6502.247378113	1.575	2.001	0.075	-0.003	0.217942	1	4294967295	1508338700
6502.558023000	6502.547192442	1.667	1.946	0.086	-0.023	0.202139	1	4294967295	1508338700
6502.857993000	6502.847055308	1.696	1.940	0.082	-0.027	0.216279	1	4294967295	1508338700
6503.158013000	6503.146883652	1.683	1.845	0.064	-0.057	0.041690	1	4294967295	1508338701
6503.457967000	6503.446733743	1.644	1.802	0.042	-0.071	0.051278	1	4294967295	1508338701
6503.757923000	6503.746657318	1.672	1.753	0.043	-0.081	0.066792	1	4294967295	1508338701
6504.057795000	6504.046562979	1.734	1.680	0.052	-0.097	0.048111	1	4294967295	1508338701
6504.373071000	6504.346593401	1.880	1.658	0.089	-0.091	0.456140	1	4294967295	1508338702
6504.657718000	6504.646486185	1.957	1.721	0.100	-0.071	0.242003	1	4294967295	1508338702
6504.957714000	6504.946393794	2.075	1.778	0.122	-0.052	0.242918	1	4294967295	1508338702
6505.257625000	6505.246270462	2.089	1.815	0.114	-0.044	0.141582	1	4294967295	1508338703
6505.557637000	6505.546147975	2.089	1.931	0.105	-0.016	0.149422	1	4294967295	1508338703
6505.857659000	6505.846020379	1.985	2.039	0.070	0.006	0.135756	1	4294967295	1508338703
6506.157655000	6506.145927689	2.001	2.132	0.067	0.025	0.198550	1	4294967295	1508338704
6506.457614000	6506.445851790	2.032	2.262	0.070	0.053	0.227043	1	4294967295	1508338704
6506.757673000	6506.745763221	2.089	2.347	0.078	0.068	0.203345	1	4294967295	1508338704
6507.057637000	6507.045678494	2.141	2.427	0.084	0.080	0.206589	1	4294967295	1508338704
6507.357531000	6507.345587645	2.185	2.458	0.087	0.079	0.187166	1	4294967295	1508338705
6507.657474000	6507.645501584	2.222	2.491	0.088	0.079	0.182374	1	4294967295	1508338705
6507.957348000	6507.945433402	2.242	2.547	0.085	0.085	0.205744	1	4294967295	1508338705
6508.257191000	6508.245358215	2.283	2.619	0.088	0.094	0.202956	1	4294967295	1508338706
6508.557061000	6508.545279576	2.230	2.652	0.065	0.093	0.106710	1	4294967295	1508338706
6508.856863000	6508.845202675	2.180	2.647	0.046	0.082	0.134896	1	4294967295	1508338706
6509.156726000	6509.145137468	2.208	2.648	0.048	0.075	0.262187	1	4294967295	1508338707
6509.473391000	6509.445069678	2.135	2.559	0.025	0.045	0.061910	1	4294967295	1508338707
6509.756471000	6509.745007902	2.080	2.542	0.007	0.036	0.031014	1	4294967295	1508338707
6510.056374000	6510.044934077	2.050	2.500	-0.002	0.021	0.052964	1	4294967295	1508338707
6510.356262000	6510.344880325	2.053	2.465	-0.002	0.009	0.037348	1	4294967295	1508338708
6510.656102000	6510.644826289	2.061	2.438	-0.001	-0.001	0.020839	1	4294967295	1508338708
6510.955992000	6510.944773444	2.072	2.414	0.001	-0.008	0.016321	1	4294967295	1508338708
6511.255822000	6511.244721555	2.089	2.401	0.004	-0.013	0.039626	1	4294967295	1508338709
6511.555664000	6511.544668831	2.109	2.392	0.007	-0.016	0.050377	1	4294967295	1508338709
6511.855520000	6511.844619849	2.134	2.393	0.012	-0.016	0.077391	1	4294967295	1508338709
6512.155361000	6512.144563179	2.158	2.394	0.016	-0.017	0.059947	1	4294967295	1508338710
6512.455403000	6512.444510819	2.181	2.399	0.019	-0.016	0.053277	1	4294967295	1508338710
6512.755273000	6512.744461337	2.210	2.407	0.024	-0.014	0.058821	1	4294967295	1508338710
6513.055099000	6513.044420899	2.240	2.440	0.028	-0.007	0.096970	1	4294967295	1508338710
6513.374894000	6513.344420117	2.248	2.448	0.028	-0.004	0.011692	1	4294967295	1508338711
6514.275375000	6514.244416938	2.311	2.450	0.037	-0.003	0.020873	1	4294967295	1508338712
6514.575564000	6514.544431000	2.349	2.477	0.044	0.004	0.044826	1	4294967295	1508338712
6514.875614000	6514.844424137	2.407	2.481	0.055	0.004	0.020204	1	4294967295	1508338712
6515.175865000	6515.144416984	2.459	2.497	0.063	0.008	0.048090	1	4294967295	1508338713
6516.073253000	6516.044411750	2.548	2.500	0.071	0.006	0.017969	1	4294967295	1508338713
6516.973521000	6516.944431138	2.688	2.535	0.089	0.013	0.008539	1	4294967295	1508338714
6517.253414000	6517.244339854	2.874	2.641	0.124	0.034	0.123725	1	4294967295	1508338715
6517.553264000	6517.544272056	3.037	2.766	0.152	0.058	0.077828	1	4294967295	1508338715
6517.853194000	6517.844214110	3.168	2.846	0.171	0.071	0.059357	1	4294967295	1508338715
6518.177291000	6518.144224251	3.249	2.896	0.179	0.078	0.034533	1	4294967295	1508338716
6518.477294000	6518.444231144	3.328	2.940	0.186	0.084	0.018433	1	4294967295	1508338716
6518.753022000	6518.744154137	3.457	2.944	0.202	0.076	0.032968	1	4294967295	1508338716
6519.052964000	6519.044093752	3.598	2.965	0.221	0.074	0.018256	1	4294967295	1508338716
6519.353008000	6519.344048287	3.723	2.966	0.235	0.067	0.031052	1	4294967295	1508338717
6519.652967000	6519.644009652	3.840	2.961	0.245	0.059	0.029604	1	4294967295	1508338717
6519.952956000	6519.943976564	3.940	2.927	0.250	0.044	0.044578	1	4294967295	1508338717
6520.252996000	6520.243945759	4.024	2.890	0.251	0.030	0.046326	1	4294967295	1508338718
6520.552999000	6520.543919565	4.071	2.879	0.242	0.023	0.016703	1	4294967295	1508338718
6520.853013000	6520.843895299	4.106	2.853	0.231	0.013	0.021950	1	4294967295	1508338718
6521.153056000	6521.143871466	4.129	2.823	0.218	0.002	0.023015	1	4294967295	1508338719
6521.453059000	6521.443854993	4.120	2.796	0.199	-0.006	0.030927	1	4294967295	1508338719
6521.753100000	6521.743840307	4.118	2.762	0.182	-0.016	0.034255	1	4294967295	1508338719
6522.053188000	6522.043852797	4.089	2.795	0.162	-0.007	0.088279	1	4294967295	1508338720
6522.375449000	6522.343851699	4.076	2.752	0.145	-0.019	0.050776	1	4294967295	1508338720
6522.653328000	6522.643844575	4.068	2.661	0.130	-0.041	0.049442	1	4294967295	1508338720
6522.953340000	6522.943801416	4.075	2.501	0.116	-0.080	0.040732	1	4294967295	1508338720
6523.253453000	6523.243760096	4.078	2.358	0.102	-0.112	0.037889	1	4294967295	1508338721
6523.574673000	6523.543719527	4.095	2.223	0.094	-0.139	0.051906	1	4294967295	1508338721
6523.870650000	6523.843695215	4.099	2.082	0.084	-0.164	0.038501	1	4294967295	1508338721
6524.173878000	6524.143673611	4.089	1.964	0.071	-0.183	0.028633	1	4294967295	1508338722
6524.473639000	6524.443652173	4.054	1.842	0.053	-0.201	0.023963	1	4294967295	1508338722
6524.773447000	6524.743631322	4.048	1.695	0.044	-0.223	0.018567	1	4294967295	1508338722
6525.054025000	6525.043590620	4.027	1.590	0.032	-0.235	0.026563	1	4294967295	1508338723
6525.354119000	6525.343542740	3.995	1.493	0.017	-0.244	0.026953	1	4294967295	1508338723
6525.654180000	6525.643491284	3.983	1.412	0.009	-0.249	0.025407	1	4294967295	1508338723
6525.954300000	6525.943427328	3.963	1.300	-0.001	-0.261	0.016921	1	4294967295	1508338723
6526.254356000	6526.243378095	3.948	1.206	-0.008	-0.268	0.017188	1	4294967295	1508338724
6526.554547000	6526.543322561	3.934	1.102	-0.015	-0.276	0.018261	1	4294967295	1508338724
6526.854720000	6526.843284640	3.907	1.021	-0.024	-0.278	0.017493	1	4294967295	1508338724
6527.154815000	6527.143234515	3.885	0.927	-0.031	-0.283	0.017627	1	4294967295	1508338725
6527.455103000	6527.443191818	3.867	0.836	-0.036	-0.287	0.017235	1	4294967295	1508338725
6527.755122000	6527.743145181	3.838	0.749	-0.045	-0.289	0.022339	1	4294967295	1508338725
6528.055344000	6528.043103348	3.811	0.664	-0.051	-0.290	0.015419	1	4294967295	1508338725
6528.355435000	6528.343060011	3.788	0.584	-0.056	-0.290	0.024290	1	4294967295	1508338726
6528.670493000	6528.643039263	3.747	0.494	-0.064	-0.292	0.017096	1	4294967295	1508338726
6528.955612000	6528.942995147	3.723	0.434	-0.068	-0.286	0.023386	1	4294967295	1508338726
6529.270086000	6529.242987358	3.673	0.364	-0.077	-0.282	0.020727	1	4294967295	1508338727
6529.569824000	6529.542968784	3.642	0.279	-0.080	-0.282	0.022042	1	4294967295	1508338727
6529.869581000	6529.842950734	3.602	0.199	-0.086	-0.282	0.026000	1	4294967295	1508338727
6530.169346000	6530.142932154	3.564	0.126	-0.090	-0.279	0.058288	1	4294967295	1508338728
6530.469125000	6530.442914234	3.520	0.059	-0.096	-0.276	0.063569	1	4294967295	1508338728
6530.756340000	6530.742863875	3.490	0.029	-0.099	-0.263	0.030421	1	4294967295	1508338728
6531.056261000	6531.042817045	3.446	0.010	-0.105	-0.249	0.047913	1	4294967295	1508338728
6531.356286000	6531.342765458	3.379	0.020	-0.118	-0.228	0.015580	1	4294967295	1508338729
6531.656144000	6531.642720574	3.326	-0.005	-0.124	-0.218	0.064675	1	4294967295	1508338729
6531.956120000	6531.942666987	3.250	0.018	-0.137	-0.196	0.023686	1	4294967295	1508338729
6532.256099000	6532.242626013	3.184	0.031	-0.146	-0.179	0.047966	1	4294967295	1508338730
6532.556217000	6532.542606026	3.133	0.023	-0.149	-0.167	0.036958	1	4294967295	1508338730
6532.868503000	6532.842587367	3.039	0.033	-0.162	-0.152	0.040496	1	4294967295	1508338730
6533.156049000	6533.142549710	2.950	0.079	-0.174	-0.129	0.049052	1	4294967295	1508338731
6533.456001000	6533.442519113	2.869	0.152	-0.183	-0.100	0.030971	1	4294967295	1508338731
6533.756045000	6533.742477211	2.784	0.216	-0.193	-0.076	0.027656	1	4294967295	1508338731
6534.055914000	6534.042445819	2.692	0.275	-0.203	-0.055	0.027457	1	4294967295	1508338731
6534.355786000	6534.342419760	2.616	0.354	-0.208	-0.029	0.031285	1	4294967295	1508338732
6534.655569000	6534.642391612	2.548	0.439	-0.211	-0.004	0.035907	1	4294967295	1508338732
6534.955534000	6534.942364107	2.479	0.524	-0.213	0.019	0.033389	1	4294967295	1508338732
6535.268711000	6535.242367549	2.390	0.593	-0.220	0.037	0.031044	1	4294967295	1508338733
6535.555483000	6535.542336334	2.322	0.687	-0.222	0.060	0.028571	1	4294967295	1508338733
6535.855490000	6535.842310601	2.255	0.782	-0.223	0.081	0.029058	1	4294967295	1508338733
6536.155374000	6536.142292262	2.201	0.872	-0.220	0.099	0.033180	1	4294967295	1508338734
6536.469150000	6536.442290726	2.122	0.953	-0.224	0.113	0.026213	1	4294967295	1508338734
6536.755365000	6536.742251522	2.060	1.044	-0.225	0.129	0.031642	1	4294967295	1508338734
6537.055374000	6537.042229349	2.011	1.133	-0.220	0.142	0.027683	1	4294967295	1508338734
6537.355392000	6537.342210710	1.945	1.229	-0.221	0.157	0.027440	1	4294967295	1508338735
6537.669612000	6537.642206089	1.860	1.318	-0.227	0.169	0.017306	1	4294967295	1508338735
6537.955633000	6537.942182733	1.790	1.417	-0.228	0.182	0.020855	1	4294967295	1508338735
6538.255653000	6538.242157763	1.725	1.517	-0.228	0.194	0.022450	1	4294967295	1508338736
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6538.555440000	6538.542135971	1.666	1.618	-0.227	0.205	0.023501	1	4294967295	1508338736
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6538.855440000	6538.842110294	1.600	1.710	-0.227	0.213	0.031394	1	4294967295	1508338736
6539.155529000	6539.142086093	1.540	1.793	-0.226	0.217	0.028137	1	4294967295	1508338737
6539.455810000	6539.442069354	1.471	1.871	-0.227	0.220	0.027826	1	4294967295	1508338737
6539.755604000	6539.742040594	1.406	1.959	-0.227	0.226	0.018468	1	4294967295	1508338737
6540.055732000	6540.042014326	1.336	2.034	-0.228	0.227	0.021775	1	4294967295	1508338737
6540.355865000	6540.341999568	1.278	2.099	-0.226	0.225	0.021162	1	4294967295	1508338738
6540.655942000	6540.641988521	1.223	2.171	-0.223	0.226	0.016213	1	4294967295	1508338738
6540.956175000	6540.941975566	1.155	2.224	-0.223	0.221	0.015295	1	4294967295	1508338738
6541.256214000	6541.241966986	1.094	2.287	-0.222	0.220	0.031523	1	4294967295	1508338739
6541.556322000	6541.541939148	1.014	2.348	-0.226	0.218	0.035910	1	4294967295	1508338739
6541.856348000	6541.841923972	0.951	2.397	-0.225	0.213	0.017663	1	4294967295	1508338739
6542.156665000	6542.141895489	0.858	2.469	-0.232	0.214	0.025902	1	4294967295	1508338740
6542.456713000	6542.441862554	0.770	2.532	-0.237	0.212	0.018294	1	4294967295	1508338740
6542.756865000	6542.741830416	0.677	2.589	-0.243	0.209	0.020493	1	4294967295	1508338740
6543.056912000	6543.041801047	0.594	2.661	-0.246	0.210	0.019906	1	4294967295	1508338740
6543.356982000	6543.341772836	0.513	2.726	-0.248	0.209	0.017651	1	4294967295	1508338741
6543.657265000	6543.641779585	0.502	2.888	-0.232	0.237	0.569829	1	4294967295	1508338741
6543.957471000	6543.941750029	0.403	2.929	-0.240	0.227	0.033716	1	4294967295	1508338741
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6544.257614000	6544.241725866	0.312	2.982	-0.245	0.222	0.025496	1	4294967295	1508338742
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6544.557626000	6544.541701354	0.231	3.038	-0.248	0.218	0.021675	1	4294967295	1508338742
6544.857853000	6544.841680025	0.147	3.086	-0.250	0.213	0.016568	1	4294967295	1508338742
6545.158040000	6545.141658319	0.058	3.129	-0.254	0.206	0.013918	1	4294967295	1508338743
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6545.458216000	6545.441641751	-0.024	3.187	-0.256	0.204	0.014454	1	4294967295	1508338743
6545.758401000	6545.741628723	-0.102	3.246	-0.256	0.203	0.010785	1	4294967295	1508338743
6546.058571000	6546.041622032	-0.169	3.300	-0.254	0.201	0.015074	1	4294967295	1508338743
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6546.358685000	6546.341606811	-0.248	3.345	-0.255	0.196	0.009692	1	4294967295	1508338744
6546.658823000	6546.641593591	-0.322	3.400	-0.255	0.195	0.020782	1	4294967295	1508338744
6546.959057000	6546.941578107	-0.405	3.434	-0.256	0.187	0.014784	1	4294967295	1508338744
6547.258931000	6547.241565706	-0.482	3.468	-0.257	0.181	0.023135	1	4294967295	1508338745
6547.558996000	6547.541540879	-0.552	3.474	-0.255	0.167	0.037316	1	4294967295	1508338745
6547.859099000	6547.841517780	-0.627	3.464	-0.255	0.150	0.019443	1	4294967295	1508338745
6548.159084000	6548.141492369	-0.697	3.445	-0.254	0.132	0.017031	1	4294967295	1508338746
6548.459122000	6548.441468508	-0.743	3.434	-0.247	0.117	0.034138	1	4294967295	1508338746
6548.759035000	6548.741441726	-0.788	3.402	-0.240	0.098	0.044101	1	4294967295	1508338746
6549.059041000	6549.041416282	-0.828	3.372	-0.233	0.081	0.040827	1	4294967295	1508338746
6549.358972000	6549.341386681	-0.847	3.276	-0.221	0.047	0.037203	1	4294967295	1508338747
6549.670746000	6549.641382755	-0.889	3.177	-0.215	0.016	0.038613	1	4294967295	1508338747
6549.959108000	6549.941358355	-0.900	3.114	-0.202	-0.003	0.037715	1	4294967295	1508338747
6550.259678000	6550.241341302	-0.930	3.020	-0.195	-0.029	0.045098	1	4294967295	1508338748
-1.000000000	0.000000000	0.000	0.000	0.000	0.000	0.000000	0	0	0
6550.559532000	6550.541322204	-0.928	2.905	-0.181	-0.060	0.034280	1	4294967295	1508338748
6550.859260000	6550.841297852	-0.925	2.805	-0.167	-0.083	0.033015	1	4294967295	1508338748
6551.159299000	6551.141272249	-0.924	2.713	-0.154	-0.103	0.037582	1	4294967295	1508338749
6551.459320000	6551.441245739	-0.923	2.623	-0.143	-0.121	0.037961	1	4294967295	1508338749
6551.759357000	6551.741227038	-0.942	2.535	-0.137	-0.137	0.032241	1	4294967295	1508338749
6552.059363000	6552.041199323	-0.934	2.432	-0.125	-0.156	0.030482	1	4294967295	1508338749
6552.359447000	6552.341172483	-0.927	2.335	-0.114	-0.171	0.036525	1	4294967295	1508338750
6552.659599000	6552.641147624	-0.924	2.235	-0.104	-0.186	0.038603	1	4294967295	1508338750
6552.959567000	6552.941116502	-0.919	2.129	-0.096	-0.202	0.021065	1	4294967295	1508338750
